city_id,store_id,management_group_id,first_category_id,second_category_id,third_category_id,product_id,dt,sale_amount,hours_sale,stock_hour6_22_cnt,hours_stock_status,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level
0,0,6,4,28,1,796,2024-05-06,0.9,"[0.  0.  0.  0.  0.  0.  0.  0.1 0.2 0.  0.3 0.  0.  0.  0.  0.  0.  0.1
 0.  0.  0.1 0.  0.  0.1]",1,[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1],0.85,0,1,2.0422,20.51,70.3,1.28
0,0,6,4,28,1,796,2024-05-07,1.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.3 0.  0.  0.1 0.2 0.1 0.1 0.  0.1 0.1
 0.1 0.1 0.1 0.  0.1 0. ]",0,[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.838,0,1,0.7429,20.64,68.29,1.44
0,0,6,4,28,1,796,2024-05-08,1.1,"[0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.1 0.1 0.  0.  0.  0.1 0.1 0.4 0.
 0.1 0.  0.  0.  0.  0. ]",4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],0.837,0,1,0.8385,20.87,64.79,2.25
0,0,6,4,28,1,796,2024-05-09,0.6,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.1 0.  0.2 0.1 0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",7,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],0.837,0,1,0.2931,20.77,67.8,1.67
0,0,6,4,28,1,796,2024-05-10,0.6,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.1 0.1 0.  0.  0.1 0.  0.1 0.
 0.  0.  0.  0.  0.  0. ]",0,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.837,0,1,1.6228,20.43,65.38,1.67
0,0,6,4,28,1,796,2024-05-11,0.9,"[0.  0.  0.  0.  0.  0.  0.1 0.3 0.1 0.1 0.2 0.  0.  0.  0.1 0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.837,1,1,2.1749,21.24,71.85,1.48
0,0,6,4,28,1,796,2024-05-12,2.0,"[0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.3 0.  0.4 0.2 0.1 0.1 0.1 0.1 0.2
 0.2 0.  0.1 0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.837,1,1,0.602,21.59,65.66,1.08
0,0,6,4,28,1,796,2024-05-13,1.0,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.4 0.  0.  0.
 0.2 0.  0.  0.1 0.1 0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.837,0,1,0.8656,22.03,66.13,2.11
0,0,6,4,28,1,796,2024-05-14,0.8,"[0.  0.  0.  0.  0.  0.  0.  0.1 0.2 0.1 0.1 0.1 0.  0.1 0.  0.  0.  0.
 0.  0.  0.  0.1 0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.837,0,1,2.2495,21.79,69.27,2.19
0,0,6,4,28,1,796,2024-05-15,0.6,"[0.  0.1 0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.1 0.  0.  0.  0.  0.  0.
 0.  0.  0.1 0.1 0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.837,0,1,1.4316,21.84,64.06,1.79
0,0,6,4,28,1,796,2024-05-16,1.1,"[0.  0.  0.  0.  0.  0.  0.1 0.2 0.1 0.1 0.2 0.  0.  0.  0.  0.1 0.  0.2
 0.1 0.  0.  0.  0.  0. ]",3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1],0.837,0,1,2.0522,22.63,68.37,1.86
0,0,6,4,28,1,796,2024-05-17,0.7,"[0.  0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.1 0.1 0.  0.  0.  0.1 0.  0.
 0.2 0.  0.  0.  0.  0. ]",0,[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.837,0,1,0.6138,22.51,70.56,1.66
0,0,6,4,28,1,796,2024-05-18,1.1,"[0.  0.1 0.  0.  0.  0.  0.  0.  0.2 0.  0.1 0.1 0.1 0.  0.  0.1 0.1 0.2
 0.1 0.  0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.837,1,1,0.8934,22.69,71.88,1.47
0,0,6,4,28,1,796,2024-05-19,0.7,"[0.  0.  0.  0.  0.1 0.  0.  0.2 0.  0.  0.1 0.  0.  0.1 0.1 0.  0.  0.
 0.1 0.  0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.837,1,1,2.2914,23.34,73.55,1.48
0,0,6,4,28,1,796,2024-05-20,1.1,"[0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.1 0.2 0.  0.  0.  0.1 0.1 0.  0.
 0.3 0.  0.  0.  0.  0.1]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.837,0,1,0.8932,22.24,72.51,1.69
0,0,6,4,28,1,796,2024-05-21,1.1,"[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.1 0.  0.1 0.  0.  0.2 0.1 0.2 0.2
 0.1 0.  0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.837,0,1,1.7731,23.09,69.88,1.61
0,0,6,4,28,1,796,2024-05-22,0.6,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.1 0.1 0.  0.1 0.  0.  0.
 0.2 0.  0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.837,0,1,1.739,22.5,67.02,1.4
0,0,6,4,28,1,796,2024-05-23,0.9,"[0.  0.  0.  0.  0.  0.  0.  0.2 0.3 0.  0.  0.  0.  0.  0.  0.1 0.  0.
 0.  0.  0.2 0.  0.1 0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.832,0,1,1.3164,23.57,66.93,1.84
0,0,6,4,28,1,796,2024-05-24,0.9,"[0.  0.  0.  0.  0.  0.  0.1 0.3 0.1 0.2 0.1 0.  0.1 0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",9,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1],0.837,0,1,0.3752,23.03,66.9,1.64
0,0,6,4,28,1,796,2024-05-25,1.3,"[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.3 0.2 0.2 0.  0.1 0.2 0.  0.  0.2
 0.  0.  0.  0.  0.  0. ]",4,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],0.837,1,1,1.0092,23.22,66.95,1.98
0,0,6,4,28,1,796,2024-05-26,1.4,"[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.1 0.1 0.  0.1 0.1 0.  0.1 0.1 0.4
 0.  0.1 0.  0.1 0.  0.1]",0,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.834,1,1,0.8587,22.52,67.28,1.98
0,0,6,4,28,1,796,2024-05-27,1.0,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.2 0.  0.2 0.2 0.2 0.1 0.
 0.  0.  0.  0.  0.  0. ]",5,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],0.837,0,1,2.1076,22.58,66.64,1.86
0,0,6,4,28,1,796,2024-05-28,0.7,"[0.  0.  0.  0.  0.  0.  0.  0.2 0.1 0.  0.1 0.  0.1 0.  0.1 0.  0.1 0.
 0.  0.  0.  0.  0.  0. ]",7,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],0.75,0,1,1.1289,22.0,67.64,1.55
0,0,6,4,28,1,796,2024-05-29,0.8,"[0.1 0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.2 0.  0.  0.  0.  0.  0.1 0.
 0.  0.  0.1 0.  0.  0. ]",1,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1],0.75,0,1,0.811,22.51,63.29,1.71
0,0,6,4,28,1,796,2024-05-30,1.4,"[0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.3 0.2 0.1 0.1 0.1 0.4 0.  0.
 0.  0.  0.  0.  0.  0. ]",6,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],0.75,0,1,1.2949,22.89,67.61,1.91
0,0,6,4,28,1,796,2024-05-31,1.2,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.1 0.3 0.  0.2 0.1 0.  0.  0.1
 0.1 0.  0.2 0.  0.  0. ]",0,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.75,0,1,2.4597,23.1,67.55,1.73
0,0,6,4,28,1,796,2024-06-01,1.3,"[0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.3 0.2 0.1 0.1 0.  0.  0.  0.2 0.
 0.2 0.  0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.75,1,1,1.9178,23.52,70.26,1.39
0,0,6,4,28,1,796,2024-06-02,2.0,"[0.  0.2 0.  0.  0.  0.  0.  0.1 0.5 0.  0.4 0.  0.1 0.1 0.  0.1 0.  0.2
 0.2 0.1 0.  0.  0.  0. ]",3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1],0.748,1,1,1.7647,23.43,69.71,1.64
0,0,6,4,28,1,796,2024-06-03,1.1,"[0.1 0.  0.  0.  0.  0.  0.1 0.2 0.  0.  0.1 0.1 0.  0.  0.2 0.  0.  0.1
 0.1 0.  0.1 0.  0.  0. ]",0,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.75,0,1,2.8477,23.55,73.9,2.0
0,0,6,4,28,1,796,2024-06-04,1.1,"[0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.2 0.3 0.1 0.  0.  0.  0.  0.2 0.
 0.  0.1 0.  0.  0.  0. ]",2,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1],0.75,0,1,1.2604,24.02,70.26,1.66
0,0,6,4,28,1,796,2024-06-05,1.5,"[0.  0.  0.  0.  0.  0.  0.  0.2 0.1 0.  0.1 0.1 0.  0.  0.4 0.4 0.1 0.1
 0.  0.  0.  0.  0.  0. ]",4,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],0.75,0,1,1.9211,24.06,71.73,1.57
0,0,6,4,28,1,796,2024-06-06,1.1,"[0.  0.  0.  0.  0.  0.1 0.  0.2 0.3 0.1 0.1 0.1 0.  0.  0.1 0.1 0.  0.
 0.  0.  0.  0.  0.  0. ]",7,[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],0.75,0,1,0.7985,24.64,73.1,1.77
0,0,6,4,28,1,796,2024-06-07,0.6,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.1 0.1 0.  0.  0.2 0.  0.
 0.  0.  0.  0.  0.  0.1]",0,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.75,0,1,1.8196,24.98,73.61,1.52
0,0,6,4,28,1,796,2024-06-08,1.6,"[0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.3 0.1 0.1 0.1 0.  0.1 0.1 0.  0.2
 0.  0.4 0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.75,1,1,2.3723,25.07,74.11,1.64
0,0,6,4,28,1,796,2024-06-09,0.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.2 0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.75,1,1,5.3505,25.95,76.57,1.45
0,0,6,4,28,1,796,2024-06-10,2.1,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.2 0.2 0.2 0.2 0.  0.2 0.  0.5 0.2
 0.2 0.1 0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.75,1,1,5.1672,25.73,75.61,1.52
0,0,6,4,28,1,796,2024-06-11,1.5,"[0.  0.  0.  0.  0.  0.1 0.  0.2 0.2 0.2 0.  0.  0.2 0.  0.1 0.  0.3 0.
 0.2 0.  0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.75,0,1,5.6895,25.3,76.54,1.64
0,0,6,4,28,1,796,2024-06-12,1.7,"[0.  0.  0.  0.  0.  0.1 0.  0.1 0.1 0.2 0.1 0.2 0.2 0.  0.2 0.1 0.1 0.
 0.1 0.1 0.1 0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.75,0,1,5.4862,25.77,80.3,1.5
0,0,6,4,28,1,796,2024-06-13,0.7,"[0.  0.  0.  0.  0.  0.  0.1 0.  0.1 0.  0.1 0.2 0.  0.  0.  0.  0.1 0.1
 0.  0.  0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.744,0,1,7.567,26.36,79.61,1.66
0,0,6,4,28,1,796,2024-06-14,1.4,"[0.  0.  0.  0.  0.  0.1 0.  0.1 0.  0.2 0.1 0.  0.  0.1 0.  0.2 0.  0.2
 0.  0.2 0.1 0.  0.  0.1]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.75,0,1,6.4905,26.92,77.55,1.77
0,0,6,4,28,1,796,2024-06-15,1.8,"[0.  0.  0.  0.  0.  0.1 0.  0.  0.5 0.  0.5 0.  0.  0.2 0.  0.1 0.2 0.
 0.2 0.  0.  0.  0.  0. ]",3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1],0.75,1,1,7.1521,25.73,78.73,1.98
0,0,6,4,28,1,796,2024-06-16,2.4,"[0.  0.  0.  0.  0.  0.  0.1 0.2 0.2 0.5 0.1 0.  0.2 0.1 0.3 0.1 0.3 0.
 0.1 0.1 0.  0.  0.1 0. ]",2,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1],0.745,1,1,8.0521,26.59,81.41,1.52
0,0,6,4,28,1,796,2024-06-17,1.5,"[0.  0.  0.  0.  0.  0.  0.  0.2 0.1 0.1 0.1 0.3 0.2 0.  0.1 0.2 0.  0.1
 0.  0.  0.1 0.  0.  0. ]",4,[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],0.75,0,1,7.8803,26.9,78.7,1.5
0,0,6,4,28,1,796,2024-06-18,0.8,"[0.  0.  0.  0.  0.  0.  0.  0.3 0.4 0.  0.1 0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",11,[1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1],0.75,0,1,13.2459,26.28,82.25,1.57
0,0,6,4,28,1,796,2024-06-19,2.3,"[0.  0.  0.  0.  0.  0.  0.1 0.2 0.  0.6 0.  0.3 0.2 0.2 0.  0.1 0.1 0.
 0.1 0.3 0.1 0.  0.  0. ]",0,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.75,0,1,14.2063,25.66,83.2,1.64
0,0,6,4,28,1,796,2024-06-20,0.9,"[0.  0.  0.  0.  0.  0.  0.4 0.  0.2 0.2 0.1 0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",8,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],0.75,0,1,9.7209,27.56,86.84,1.91
0,0,6,4,28,1,796,2024-06-21,0.8,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.5 0.
 0.  0.1 0.  0.  0.  0.1]",0,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.645,0,1,7.0993,26.59,82.02,1.64
0,0,6,4,28,1,796,2024-06-22,2.5,"[0.  0.  0.  0.  0.  0.  0.  0.3 0.2 0.5 0.4 0.3 0.2 0.  0.  0.2 0.1 0.2
 0.  0.  0.1 0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.662,1,1,8.1333,27.01,82.11,1.84
0,0,6,4,28,1,796,2024-06-23,2.2,"[0.  0.  0.  0.  0.  0.  0.  0.1 0.3 0.2 0.1 0.1 0.  0.3 0.1 0.6 0.  0.1
 0.  0.  0.  0.1 0.2 0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1.0,1,0,10.2556,27.03,84.77,1.32
0,0,6,4,28,1,796,2024-06-24,1.0,"[0.1 0.  0.  0.  0.  0.  0.  0.1 0.2 0.1 0.1 0.1 0.1 0.  0.1 0.  0.1 0.
 0.  0.  0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1.0,0,0,11.2242,26.21,82.34,1.5
0,0,6,4,28,1,796,2024-06-25,1.6,"[0.1 0.  0.  0.  0.  0.  0.1 0.1 0.1 0.  0.  0.  0.2 0.1 0.2 0.  0.2 0.1
 0.  0.3 0.  0.1 0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1.0,0,0,12.4903,28.01,84.82,1.32
0,0,6,21,64,184,806,2024-03-28,0.5,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.2 0.2 0.  0.
 0.  0.  0.  0.  0.  0. ]",0,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1.0,0,0,1.6999,15.48,73.54,1.97
0,0,6,21,64,184,806,2024-03-29,0.3,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.
 0.  0.1 0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1.0,0,0,3.019,15.08,76.56,1.71
0,0,6,21,64,184,806,2024-03-30,1.1,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.6 0.3 0.1
 0.  0.  0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1.0,1,0,2.0942,15.91,76.47,1.73
0,0,6,21,64,184,806,2024-03-31,0.3,"[0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",2,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0],1.0,1,0,1.5618,16.13,77.4,1.76
0,0,6,21,64,184,806,2024-04-01,0.2,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",8,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],1.0,0,0,3.5386,15.37,78.26,1.25
0,0,6,21,64,184,806,2024-04-02,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],16,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],1.0,0,0,3.1459,15.69,76.63,2.13
0,0,6,21,64,184,806,2024-04-03,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1.0,0,0,1.7165,16.11,76.31,1.51
0,0,6,21,64,184,806,2024-04-04,0.3,"[0.1 0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.1 0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1.0,1,0,1.3021,16.08,74.24,1.47
0,0,6,21,64,184,806,2024-04-05,0.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.1 0.  0.  0.1 0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",7,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],1.0,1,0,1.909,16.24,71.99,1.46
0,0,6,21,64,184,806,2024-04-06,0.5,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.1 0.  0.  0.2 0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",2,[1 1 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0],1.0,1,0,2.4001,16.72,78.42,1.67
0,0,6,21,64,184,806,2024-04-07,0.2,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",11,[0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1],1.0,0,0,2.0339,16.55,79.62,1.23
0,0,6,21,64,184,806,2024-04-08,0.5,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.2 0.  0.1 0.  0.
 0.1 0.  0.  0.  0.  0. ]",3,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1],1.0,0,0,1.4163,16.21,77.21,1.23
0,0,6,21,64,184,806,2024-04-09,0.5,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.2 0.1 0.  0.
 0.  0.1 0.  0.  0.  0. ]",8,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],1.0,0,0,3.8433,17.06,77.5,1.7
0,0,6,21,64,184,806,2024-04-10,0.3,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.1 0.1
 0.  0.  0.  0.  0.  0. ]",8,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1],1.0,0,0,2.2487,17.08,75.7,1.92
0,0,6,21,64,184,806,2024-04-11,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],16,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],1.0,0,0,2.8229,17.47,78.42,1.83
0,0,6,21,64,184,806,2024-04-12,0.7,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.1 0.1 0.  0.2 0.1 0.1
 0.  0.  0.  0.  0.  0. ]",5,[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],1.0,0,0,4.729,17.38,80.31,1.58
0,0,6,21,64,184,806,2024-04-13,0.2,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.1 0. ]",10,[1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1],1.0,1,0,1.9464,17.7,81.07,1.71
0,0,6,21,64,184,806,2024-04-14,0.5,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.1 0.  0.1 0.  0.  0.  0.
 0.1 0.  0.  0.  0.  0. ]",2,[1 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0],1.0,1,0,3.4433,17.14,78.34,1.72
0,0,6,21,64,184,806,2024-04-15,0.6,"[0.1 0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.1 0.  0.  0.  0.  0.  0.1 0.
 0.1 0.  0.  0.  0.  0. ]",6,[0 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1],1.0,0,0,2.439,17.86,76.31,1.65
0,0,6,21,64,184,806,2024-04-16,0.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.  0.  0.2
 0.  0.  0.  0.  0.  0. ]",4,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],1.0,0,0,3.0607,17.94,74.45,1.65
0,0,6,21,64,184,806,2024-04-17,1.3,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.2 0.4 0.  0.  0.
 0.1 0.  0.1 0.  0.  0. ]",1,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1],1.0,0,0,0.9412,18.03,74.65,1.73
0,0,6,21,64,184,806,2024-04-18,0.6,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.1 0.2 0.1 0.
 0.  0.  0.  0.  0.1 0. ]",6,[1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1],1.0,0,0,0.9313,18.11,75.15,1.71
0,0,6,21,64,184,806,2024-04-19,0.1,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.
 0.  0.  0.  0.  0.  0. ]",16,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],1.0,0,0,1.2889,18.39,75.09,1.71
0,0,6,21,64,184,806,2024-04-20,0.6,"[0.  0.  0.  0.  0.  0.  0.1 0.  0.1 0.1 0.  0.  0.  0.  0.1 0.  0.  0.1
 0.  0.  0.  0.  0.1 0. ]",3,[1 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0],1.0,1,0,1.7975,18.63,74.95,1.89
